2022-07-20 14:58:54 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 1.
2022-07-20 14:58:59 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 1.
2022-07-20 14:59:04 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 1.
2022-07-20 15:05:05 >> Node: name - testNode1, IP - 127.0.0.1, state - true.. Message [INFO]: Подключенно!
2022-07-20 15:05:05 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Запущен опрос тега!
2022-07-20 15:05:10 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 21.
2022-07-20 15:05:15 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 21.
2022-07-20 15:05:20 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 21.
2022-07-20 15:05:25 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 21.
2022-07-20 15:05:30 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 21.
2022-07-20 15:05:35 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 1.
2022-07-20 15:05:40 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 1.
2022-07-20 15:05:45 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 1.
2022-07-20 15:05:50 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 1.
2022-07-20 15:05:55 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 1.
2022-07-20 15:06:00 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 4.
2022-07-20 15:06:05 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 9.
2022-07-20 15:06:10 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 14.
2022-07-20 15:06:15 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 19.
2022-07-20 15:06:20 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 24.
2022-07-20 15:06:25 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 29.
2022-07-20 15:06:30 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 34.
2022-07-20 15:06:35 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 39.
2022-07-20 15:06:40 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 44.
2022-07-20 15:06:45 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 49.
2022-07-20 15:06:50 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 54.
2022-07-20 15:06:55 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 59.
2022-07-20 15:07:49 >> Node: name - testNode1, IP - 127.0.0.1, state - false.. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:11:39 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Message [INFO]: Подключенно!
2022-07-20 22:11:39 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Запущен опрос тега!
2022-07-20 22:11:44 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 231.
2022-07-20 22:11:49 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 236.
2022-07-20 22:11:54 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 241.
2022-07-20 22:11:59 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 246.
2022-07-20 22:12:04 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 251.
2022-07-20 22:12:09 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 256.
2022-07-20 22:12:14 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 261.
2022-07-20 22:12:19 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 266.
2022-07-20 22:12:24 >> Node: name - testNode1, IP - 127.0.0.1, state - true. Tag: name - testTag1. Message [INFO]: Значение: 271.
2022-07-20 22:19:22 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:19:27 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:19:42 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:19:57 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:20:13 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:25:22 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:25:37 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:25:52 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:26:07 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:26:22 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:26:37 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:31:03 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:31:18 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:31:33 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:33:22 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:33:56 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:34:11 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:34:26 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:34:38 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:34:53 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:35:01 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:35:13 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:35:32 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:35:48 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:36:03 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:36:18 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:36:33 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:36:48 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:37:03 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:37:20 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:38:49 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:39:00 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:39:15 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:39:30 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:39:45 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:40:00 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:40:15 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:40:30 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:40:45 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:41:00 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:41:15 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:41:31 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:41:46 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:42:01 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:42:16 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:42:31 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:42:46 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:43:01 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:43:16 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:43:31 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:43:46 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:44:01 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:44:16 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:44:31 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:44:46 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:45:01 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:45:16 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:45:31 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:45:47 >> Node: name - testNode1, IP - 127.0.0.1, state - false. Message [WARNING]: Неудалось подключиться!
2022-07-20 22:57:38 >> Node: name - testNode1, IP - 127.0.0.1, state - . Message [WARNING]: Неудалось подключиться!
2022-07-20 22:57:53 >> Node: name - testNode1, IP - 127.0.0.1, state - bad. Message [WARNING]: Неудалось подключиться!
2022-07-20 23:00:15 >> Node: name - testNode1, IP - 127.0.0.1, state - . Message [WARNING]: Неудалось подключиться!
2022-07-20 23:00:15 >> Node: name - testNode1, IP - 127.0.0.1, state - bad. Message [WARNING]: Неудалось подключиться!
2022-07-20 23:00:30 >> Node: name - testNode1, IP - 127.0.0.1, state - bad. Message [WARNING]: Неудалось подключиться!
2022-07-20 23:00:40 >> Node: name - testNode1, IP - 127.0.0.1, state - bad. Message [WARNING]: Неудалось подключиться!
2022-07-20 23:01:39 >> Node: name - testNode1, IP - 127.0.0.1, state - bad. Message [WARNING]: Неудалось подключиться!
2022-07-20 23:02:35 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Message [INFO]: Подключенно!
2022-07-21 08:58:07 >> Node: name - testNode1, IP - 127.0.0.1, state - bad. Message [WARNING]: Неудалось подключиться!
2022-07-21 08:58:17 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Message [INFO]: Подключенно!
2022-07-21 09:11:02 >> Node: name - testNode1, IP - 127.0.0.1, state - bad. Message [WARNING]: Неудалось подключиться!
2022-07-21 09:11:12 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Message [INFO]: Подключенно!
2022-07-21 09:11:47 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Message [INFO]: Подключенно!
2022-07-21 09:13:10 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Message [INFO]: Подключенно!
2022-07-21 09:14:28 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Message [INFO]: Подключенно!
2022-07-21 09:15:47 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Message [INFO]: Подключенно!
2022-07-21 09:18:53 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Message [INFO]: Подключенно!
2022-07-21 09:21:14 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Tag: name - testTag1. Message [ERROR]: dial tcp 127.0.0.1:502: i/o timeout
2022-07-21 09:21:20 >> Node: name - testNode1, IP - 127.0.0.1, state - bad. Message [WARNING]: Неудалось подключиться!
2022-07-21 09:33:28 >> Node: name - testNode1, IP - 127.0.0.1, state - bad. Message [WARNING]: Неудалось подключиться!
2022-07-21 09:33:50 >> Node: name - testNode1, IP - 127.0.0.1, state - bad. Message [WARNING]: Неудалось подключиться!
2022-07-21 09:34:00 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Message [INFO]: Подключенно!
2022-07-21 09:34:05 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Tag: name - testTag1. Message [ERROR]: modbus: exception '1' (illegal function)
2022-07-21 09:34:11 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Tag: name - testTag1. Message [ERROR]: modbus: exception '1' (illegal function)
2022-07-21 09:35:24 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Message [INFO]: Подключенно!
2022-07-21 09:36:19 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Message [INFO]: Подключенно!
2022-07-21 09:37:30 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Message [INFO]: Подключенно!
2022-07-21 10:01:55 >> Node: name - testNode1, IP - 127.0.0.1, state - bad. Message [WARNING]: Неудалось подключиться!
2022-07-21 10:02:35 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Message [INFO]: Подключенно!
2022-07-21 10:12:41 >> Node: name - testNode1, IP - 127.0.0.1, state - good. Tag: name - testTag1. Message [ERROR]: dial tcp 127.0.0.1:502: i/o timeout
2022-07-21 10:12:47 >> Node: name - testNode1, IP - 127.0.0.1, state - bad. Message [WARNING]: Неудалось подключиться!
